timestamp,symbol,strategy,stage,block_reason
2025-12-05T12:30:56.464Z,SOL/EUR,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:30:56.911Z,XTZEUR,mean_reversion,attempt,
2025-12-05T12:30:57.021Z,TONUSD,mean_reversion,attempt,
2025-12-05T12:30:57.245Z,XTZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:30:57.346Z,TONUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:30:57.902Z,XTZUSD,mean_reversion,attempt,
2025-12-05T12:30:58.226Z,XTZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:30:58.684Z,TRUMPUSD,mean_reversion,attempt,
2025-12-05T12:30:59.019Z,TRUMPUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:00.019Z,TRXUSD,vwap_pullback,attempt,
2025-12-05T12:31:00.215Z,TRXUSD,vwap_pullback,attempt,POSITION_LIMIT
2025-12-05T12:31:01.050Z,XION/USD,vwap_bounce,attempt,
2025-12-05T12:31:01.491Z,USDCHF,vwap_pullback,attempt,
2025-12-05T12:31:01.570Z,XION/USD,vwap_bounce,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:31:01.817Z,USDCHF,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:31:02.166Z,ADAAUD,mean_reversion,attempt,
2025-12-05T12:31:02.494Z,ADAAUD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:02.998Z,XXRPZCAD,mean_reversion,attempt,
2025-12-05T12:31:03.587Z,AKTEUR,mean_reversion,attempt,
2025-12-05T12:31:03.590Z,XXRPZCAD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:03.913Z,AKTEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:04.166Z,ATOM/EUR,vwap_pullback,attempt,
2025-12-05T12:31:04.385Z,XXRPZEUR,mean_reversion,attempt,
2025-12-05T12:31:04.691Z,ATOM/EUR,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:31:04.707Z,XXRPZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:04.847Z,AUDUSD,vwap_pullback,attempt,
2025-12-05T12:31:05.173Z,AUDUSD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:31:05.375Z,XRPGBP,mean_reversion,attempt,
2025-12-05T12:31:05.435Z,AUDUSD,sma_trend_ride,attempt,
2025-12-05T12:31:05.704Z,XRPGBP,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:05.780Z,AUDUSD,sma_trend_ride,attempt,MAX_POSITION
2025-12-05T12:31:06.369Z,XRPRLUSD,mean_reversion,attempt,
2025-12-05T12:31:06.469Z,CAKEUSD,mean_reversion,attempt,
2025-12-05T12:31:06.703Z,XRPRLUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:06.800Z,CAKEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:07.408Z,XRPUSDT,mean_reversion,attempt,
2025-12-05T12:31:07.732Z,CVXUSD,mean_reversion,attempt,
2025-12-05T12:31:07.737Z,XRPUSDT,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:08.059Z,CVXUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:08.657Z,XTZEUR,mean_reversion,attempt,
2025-12-05T12:31:08.965Z,DOTEUR,mean_reversion,attempt,
2025-12-05T12:31:08.982Z,XTZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:09.292Z,DOTEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:09.492Z,XTZUSD,mean_reversion,attempt,
2025-12-05T12:31:09.823Z,XTZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:10.003Z,DOTGBP,mean_reversion,attempt,
2025-12-05T12:31:10.346Z,DOTGBP,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:10.972Z,DOTUSDC,mean_reversion,attempt,
2025-12-05T12:31:11.298Z,DOTUSDC,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:11.631Z,ADAAUD,mean_reversion,attempt,
2025-12-05T12:31:11.958Z,ADAAUD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:12.511Z,DOTUSDT,mean_reversion,attempt,
2025-12-05T12:31:12.842Z,DOTUSDT,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:13.421Z,AKTEUR,mean_reversion,attempt,
2025-12-05T12:31:13.753Z,AKTEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:13.842Z,XETCZUSD,mean_reversion,attempt,
2025-12-05T12:31:14.174Z,XETCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:14.407Z,SOL/USD,vwap_pullback,attempt,
2025-12-05T12:31:14.426Z,AUDUSD,vwap_pullback,attempt,
2025-12-05T12:31:14.750Z,AUDUSD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:31:14.933Z,SOL/USD,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:31:15.013Z,AUDUSD,sma_trend_ride,attempt,
2025-12-05T12:31:15.094Z,ETHFIEUR,mean_reversion,attempt,
2025-12-05T12:31:15.343Z,AUDUSD,sma_trend_ride,attempt,MAX_POSITION
2025-12-05T12:31:15.427Z,ETHFIEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:16.026Z,CAKEUSD,mean_reversion,attempt,
2025-12-05T12:31:16.257Z,EULEUR,mean_reversion,attempt,
2025-12-05T12:31:16.351Z,CAKEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:16.583Z,EULEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:17.354Z,CVXUSD,mean_reversion,attempt,
2025-12-05T12:31:17.682Z,CVXUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:18.565Z,EWTUSD,mean_reversion,attempt,
2025-12-05T12:31:18.893Z,EWTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:18.946Z,DOTEUR,mean_reversion,attempt,
2025-12-05T12:31:19.275Z,DOTEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:19.331Z,ICP/USD,vwap_pullback,attempt,
2025-12-05T12:31:19.667Z,FORTHUSD,mean_reversion,attempt,
2025-12-05T12:31:19.899Z,ICP/USD,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:31:19.999Z,FORTHUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:20.032Z,DOTGBP,mean_reversion,attempt,
2025-12-05T12:31:20.363Z,DOTGBP,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:20.663Z,FXSUSD,mean_reversion,attempt,
2025-12-05T12:31:20.990Z,FXSUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:21.558Z,DOTUSDC,mean_reversion,attempt,
2025-12-05T12:31:21.885Z,DOTUSDC,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:22.249Z,KSMUSD,mean_reversion,attempt,
2025-12-05T12:31:22.578Z,KSMUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:22.813Z,DOTUSDT,mean_reversion,attempt,
2025-12-05T12:31:23.140Z,DOTUSDT,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:23.301Z,LINKEUR,vwap_pullback,attempt,
2025-12-05T12:31:23.629Z,LINKEUR,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:31:23.740Z,XETCZUSD,mean_reversion,attempt,
2025-12-05T12:31:24.068Z,XETCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:24.520Z,LINKUSD,vwap_pullback,attempt,
2025-12-05T12:31:24.855Z,ETHFIEUR,mean_reversion,attempt,
2025-12-05T12:31:24.856Z,LINKUSD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:31:25.181Z,ETHFIEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:25.491Z,LINKUSDC,vwap_pullback,attempt,
2025-12-05T12:31:25.733Z,EULEUR,mean_reversion,attempt,
2025-12-05T12:31:25.813Z,LINKUSDC,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:31:26.065Z,EULEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:26.493Z,LINKUSDT,vwap_pullback,attempt,
2025-12-05T12:31:26.826Z,LINKUSDT,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:31:27.750Z,EWTUSD,mean_reversion,attempt,
2025-12-05T12:31:27.753Z,GOMINING/USD,vwap_bounce,attempt,
2025-12-05T12:31:27.794Z,XLTCZEUR,mean_reversion,attempt,
2025-12-05T12:31:28.078Z,EWTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:28.125Z,XLTCZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:28.283Z,GOMINING/USD,vwap_bounce,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:31:29.071Z,FORTHUSD,mean_reversion,attempt,
2025-12-05T12:31:29.182Z,XLTCZUSD,mean_reversion,attempt,
2025-12-05T12:31:29.398Z,FORTHUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:29.506Z,XLTCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:30.395Z,FXSUSD,mean_reversion,attempt,
2025-12-05T12:31:30.458Z,MASKEUR,mean_reversion,attempt,
2025-12-05T12:31:30.724Z,FXSUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:30.886Z,MASKEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:31.653Z,KSMUSD,mean_reversion,attempt,
2025-12-05T12:31:31.984Z,KSMUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:32.129Z,MEUSD,mean_reversion,attempt,
2025-12-05T12:31:32.454Z,MEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:32.670Z,LINKEUR,vwap_pullback,attempt,
2025-12-05T12:31:32.998Z,LINKEUR,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:31:33.541Z,NANOEUR,mean_reversion,attempt,
2025-12-05T12:31:33.867Z,NANOEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:33.948Z,LINKUSD,vwap_pullback,attempt,
2025-12-05T12:31:34.273Z,LINKUSD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:31:34.524Z,SOL/EUR,vwap_pullback,attempt,
2025-12-05T12:31:34.749Z,NANOUSD,mean_reversion,attempt,
2025-12-05T12:31:35.044Z,SOL/EUR,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:31:35.072Z,NANOUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:35.211Z,LINKUSDC,vwap_pullback,attempt,
2025-12-05T12:31:35.540Z,LINKUSDC,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:31:36.170Z,LINKUSDT,vwap_pullback,attempt,
2025-12-05T12:31:36.323Z,NOSUSD,mean_reversion,attempt,
2025-12-05T12:31:36.513Z,LINKUSDT,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:31:36.648Z,NOSUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:37.351Z,XLTCZEUR,mean_reversion,attempt,
2025-12-05T12:31:37.574Z,OPEUR,mean_reversion,attempt,
2025-12-05T12:31:37.677Z,XLTCZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:37.897Z,OPEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:38.540Z,OPUSD,mean_reversion,attempt,
2025-12-05T12:31:38.618Z,XLTCZUSD,mean_reversion,attempt,
2025-12-05T12:31:38.873Z,OPUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:38.948Z,XLTCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:39.639Z,MASKEUR,mean_reversion,attempt,
2025-12-05T12:31:39.834Z,PROVEEUR,mean_reversion,attempt,
2025-12-05T12:31:39.969Z,MASKEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:40.048Z,XION/USD,vwap_bounce,attempt,
2025-12-05T12:31:40.164Z,PROVEEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:40.577Z,XION/USD,vwap_bounce,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:31:41.107Z,RUNEEUR,mean_reversion,attempt,
2025-12-05T12:31:41.447Z,RUNEEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:41.585Z,MEUSD,mean_reversion,attempt,
2025-12-05T12:31:41.911Z,MEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:42.401Z,RUNEUSD,mean_reversion,attempt,
2025-12-05T12:31:42.729Z,RUNEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:43.337Z,ATOM/EUR,vwap_pullback,attempt,
2025-12-05T12:31:43.367Z,NANOEUR,mean_reversion,attempt,
2025-12-05T12:31:43.706Z,NANOEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:43.792Z,SOSOUSD,mean_reversion,attempt,
2025-12-05T12:31:43.902Z,ATOM/EUR,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:31:44.114Z,SOSOUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:44.635Z,NANOUSD,mean_reversion,attempt,
2025-12-05T12:31:44.961Z,NANOUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:45.151Z,TONEUR,mean_reversion,attempt,
2025-12-05T12:31:45.476Z,TONEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:45.490Z,NOSUSD,mean_reversion,attempt,
2025-12-05T12:31:45.817Z,NOSUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:46.683Z,TONUSD,mean_reversion,attempt,
2025-12-05T12:31:47.017Z,TONUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:47.215Z,OPEUR,mean_reversion,attempt,
2025-12-05T12:31:47.440Z,AKT/EUR,vwap_pullback,attempt,
2025-12-05T12:31:47.541Z,OPEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:47.958Z,AKT/EUR,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:31:48.068Z,TRUMPUSD,mean_reversion,attempt,
2025-12-05T12:31:48.595Z,OPUSD,mean_reversion,attempt,
2025-12-05T12:31:48.700Z,TRUMPUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:48.918Z,OPUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:49.141Z,EUL/USD,vwap_pullback,attempt,
2025-12-05T12:31:49.431Z,TRXUSD,vwap_pullback,attempt,
2025-12-05T12:31:49.627Z,TRXUSD,vwap_pullback,attempt,POSITION_LIMIT
2025-12-05T12:31:49.672Z,EUL/USD,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:31:49.921Z,PROVEEUR,mean_reversion,attempt,
2025-12-05T12:31:50.248Z,PROVEEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:50.314Z,USDCHF,vwap_pullback,attempt,
2025-12-05T12:31:50.641Z,USDCHF,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:31:50.930Z,LTC/USD,vwap_pullback,attempt,
2025-12-05T12:31:51.244Z,RUNEEUR,mean_reversion,attempt,
2025-12-05T12:31:51.437Z,XXRPZCAD,mean_reversion,attempt,
2025-12-05T12:31:51.447Z,LTC/USD,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:31:51.567Z,RUNEEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:51.769Z,XXRPZCAD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:52.877Z,RUNEUSD,mean_reversion,attempt,
2025-12-05T12:31:53.049Z,XXRPZEUR,mean_reversion,attempt,
2025-12-05T12:31:53.211Z,RUNEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:53.374Z,XXRPZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:53.875Z,SOSOUSD,mean_reversion,attempt,
2025-12-05T12:31:54.121Z,XRPGBP,mean_reversion,attempt,
2025-12-05T12:31:54.201Z,SOSOUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:54.448Z,XRPGBP,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:54.918Z,TONEUR,mean_reversion,attempt,
2025-12-05T12:31:54.984Z,XRPRLUSD,mean_reversion,attempt,
2025-12-05T12:31:55.245Z,TONEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:55.308Z,XRPRLUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:55.967Z,SOL/USD,vwap_pullback,attempt,
2025-12-05T12:31:55.998Z,TONUSD,mean_reversion,attempt,
2025-12-05T12:31:56.080Z,XRPUSDT,mean_reversion,attempt,
2025-12-05T12:31:56.325Z,TONUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:56.407Z,XRPUSDT,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:56.484Z,SOL/USD,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:31:57.093Z,XTZEUR,mean_reversion,attempt,
2025-12-05T12:31:57.421Z,XTZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:57.422Z,TRUMPUSD,mean_reversion,attempt,
2025-12-05T12:31:57.742Z,ADAAUD,mean_reversion,attempt,
2025-12-05T12:31:57.751Z,TRUMPUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:58.067Z,ADAAUD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:58.356Z,XTZUSD,mean_reversion,attempt,
2025-12-05T12:31:58.683Z,XTZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:58.957Z,TRXUSD,vwap_pullback,attempt,
2025-12-05T12:31:59.054Z,AKTEUR,mean_reversion,attempt,
2025-12-05T12:31:59.151Z,TRXUSD,vwap_pullback,attempt,POSITION_LIMIT
2025-12-05T12:31:59.378Z,AKTEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:31:59.884Z,USDCHF,vwap_pullback,attempt,
2025-12-05T12:32:00.211Z,USDCHF,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:32:00.451Z,AUDUSD,vwap_pullback,attempt,
2025-12-05T12:32:00.782Z,AUDUSD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:32:01.053Z,AUDUSD,sma_trend_ride,attempt,
2025-12-05T12:32:01.330Z,XXRPZCAD,mean_reversion,attempt,
2025-12-05T12:32:01.397Z,AUDUSD,sma_trend_ride,attempt,MAX_POSITION
2025-12-05T12:32:01.465Z,ICP/USD,vwap_pullback,attempt,
2025-12-05T12:32:01.659Z,XXRPZCAD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:01.991Z,ICP/USD,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:32:02.410Z,XXRPZEUR,mean_reversion,attempt,
2025-12-05T12:32:02.588Z,CAKEUSD,mean_reversion,attempt,
2025-12-05T12:32:02.736Z,XXRPZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:02.912Z,CAKEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:03.683Z,XRPGBP,mean_reversion,attempt,
2025-12-05T12:32:03.922Z,CVXUSD,mean_reversion,attempt,
2025-12-05T12:32:04.013Z,XRPGBP,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:04.252Z,CVXUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:04.991Z,DOTEUR,mean_reversion,attempt,
2025-12-05T12:32:05.019Z,XRPRLUSD,mean_reversion,attempt,
2025-12-05T12:32:05.317Z,DOTEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:05.350Z,XRPRLUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:06.009Z,DOTGBP,mean_reversion,attempt,
2025-12-05T12:32:06.308Z,XRPUSDT,mean_reversion,attempt,
2025-12-05T12:32:06.334Z,DOTGBP,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:06.634Z,XRPUSDT,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:07.065Z,DOTUSDC,mean_reversion,attempt,
2025-12-05T12:32:07.393Z,DOTUSDC,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:07.521Z,XTZEUR,mean_reversion,attempt,
2025-12-05T12:32:07.855Z,XTZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:08.075Z,DOTUSDT,mean_reversion,attempt,
2025-12-05T12:32:08.406Z,DOTUSDT,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:08.779Z,XTZUSD,mean_reversion,attempt,
2025-12-05T12:32:09.111Z,XTZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:10.322Z,XETCZUSD,mean_reversion,attempt,
2025-12-05T12:32:10.650Z,XETCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:11.498Z,GOMINING/USD,vwap_bounce,attempt,
2025-12-05T12:32:11.880Z,ADAAUD,mean_reversion,attempt,
2025-12-05T12:32:11.889Z,ETHFIEUR,mean_reversion,attempt,
2025-12-05T12:32:12.029Z,GOMINING/USD,vwap_bounce,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:32:12.212Z,ADAAUD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:12.245Z,ETHFIEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:13.263Z,EULEUR,mean_reversion,attempt,
2025-12-05T12:32:13.369Z,AKTEUR,mean_reversion,attempt,
2025-12-05T12:32:13.594Z,EULEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:13.707Z,AKTEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:14.648Z,AUDUSD,vwap_pullback,attempt,
2025-12-05T12:32:14.975Z,AUDUSD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:32:14.982Z,EWTUSD,mean_reversion,attempt,
2025-12-05T12:32:15.248Z,AUDUSD,sma_trend_ride,attempt,
2025-12-05T12:32:15.318Z,EWTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:15.579Z,AUDUSD,sma_trend_ride,attempt,MAX_POSITION
2025-12-05T12:32:16.250Z,CAKEUSD,mean_reversion,attempt,
2025-12-05T12:32:16.253Z,FORTHUSD,mean_reversion,attempt,
2025-12-05T12:32:16.578Z,CAKEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:16.580Z,FORTHUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:17.620Z,SOL/EUR,vwap_pullback,attempt,
2025-12-05T12:32:17.631Z,CVXUSD,mean_reversion,attempt,
2025-12-05T12:32:17.685Z,FXSUSD,mean_reversion,attempt,
2025-12-05T12:32:17.964Z,CVXUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:18.030Z,FXSUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:18.445Z,SOL/EUR,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:32:18.738Z,KSMUSD,mean_reversion,attempt,
2025-12-05T12:32:18.918Z,DOTEUR,mean_reversion,attempt,
2025-12-05T12:32:19.080Z,KSMUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:19.262Z,DOTEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:19.798Z,LINKEUR,vwap_pullback,attempt,
2025-12-05T12:32:20.126Z,LINKEUR,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:32:20.333Z,DOTGBP,mean_reversion,attempt,
2025-12-05T12:32:20.682Z,DOTGBP,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:21.109Z,LINKUSD,vwap_pullback,attempt,
2025-12-05T12:32:21.440Z,LINKUSD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:32:21.693Z,DOTUSDC,mean_reversion,attempt,
2025-12-05T12:32:22.064Z,DOTUSDC,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:22.197Z,LINKUSDC,vwap_pullback,attempt,
2025-12-05T12:32:22.535Z,LINKUSDC,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:32:23.000Z,DOTUSDT,mean_reversion,attempt,
2025-12-05T12:32:23.330Z,DOTUSDT,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:23.338Z,LINKUSDT,vwap_pullback,attempt,
2025-12-05T12:32:23.433Z,XION/USD,vwap_bounce,attempt,
2025-12-05T12:32:23.672Z,LINKUSDT,vwap_pullback,attempt,MAX_POSITION
2025-12-05T12:32:23.998Z,XION/USD,vwap_bounce,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:32:24.270Z,XETCZUSD,mean_reversion,attempt,
2025-12-05T12:32:24.342Z,XLTCZEUR,mean_reversion,attempt,
2025-12-05T12:32:24.602Z,XETCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:24.673Z,XLTCZEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:25.295Z,XLTCZUSD,mean_reversion,attempt,
2025-12-05T12:32:25.627Z,XLTCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:26.135Z,ETHFIEUR,mean_reversion,attempt,
2025-12-05T12:32:26.462Z,ETHFIEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:26.857Z,ATOM/EUR,vwap_pullback,attempt,
2025-12-05T12:32:26.903Z,MASKEUR,mean_reversion,attempt,
2025-12-05T12:32:27.277Z,MASKEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:27.353Z,EULEUR,mean_reversion,attempt,
2025-12-05T12:32:27.408Z,ATOM/EUR,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:32:27.681Z,EULEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:29.033Z,EWTUSD,mean_reversion,attempt,
2025-12-05T12:32:29.231Z,MEUSD,mean_reversion,attempt,
2025-12-05T12:32:29.362Z,EWTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:29.572Z,MEUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:30.430Z,FORTHUSD,mean_reversion,attempt,
2025-12-05T12:32:30.724Z,NANOEUR,mean_reversion,attempt,
2025-12-05T12:32:30.788Z,FORTHUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:31.063Z,NANOEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:31.672Z,FXSUSD,mean_reversion,attempt,
2025-12-05T12:32:31.851Z,AKT/EUR,vwap_pullback,attempt,
2025-12-05T12:32:32.007Z,FXSUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:32.039Z,NANOUSD,mean_reversion,attempt,
2025-12-05T12:32:32.366Z,NANOUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:32.374Z,AKT/EUR,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T12:32:32.954Z,KSMUSD,mean_reversion,attempt,
2025-12-05T12:32:33.626Z,KSMUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T12:32:33.628Z,NOSUSD,mean_reversion,attempt,
2025-12-05T12:32:33.631Z,EUL/USD,vwap_pullback,attempt,
2025-12-05T12:32:33.962Z,NOSUSD,mean_reversion,attempt,MAX_POSITION
